id,created_at,latitude,longitude,user_screen_name,retweets_count,favorites_count,text,followers_count,link,sentiment_score
1332809851014148098,Sat Nov 28 22:13:25 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332809851014148098,0.006190851248122173
1332809925647601671,Sat Nov 28 22:13:43 +0000 2020,-34.6089,-58.4397,facugambande,0,0,ciudad autonoma buenos aires,814637,https://twitter.com/facugambande/status/1332809925647601671,0.948170499181545
1332809987815579656,Sat Nov 28 22:13:58 +0000 2020,-34.6089,-58.4397,kokitoslindos,0,0,acaba publicar video ciudad autonoma buenos aires,280,https://twitter.com/kokitoslindos/status/1332809987815579656,0.6722062509726098
1332810008438902786,Sat Nov 28 22:14:03 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810008438902786,0.006190851248122173
1332810217332019201,Sat Nov 28 22:14:52 +0000 2020,-34.65250184,-58.55606458,Maxunho,0,0,acaba publicar foto ramos mejia buenos aires argentina,509,https://twitter.com/Maxunho/status/1332810217332019201,0.29510983464953144
1332810245954019330,Sat Nov 28 22:14:59 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810245954019330,0.006190851248122173
1332810360710160385,Sat Nov 28 22:15:27 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810360710160385,0.006190851248122173
1332810471678722049,Sat Nov 28 22:15:53 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810471678722049,0.006190851248122173
1332810591258415104,Sat Nov 28 22:16:22 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810591258415104,0.006190851248122173
1332810712729718791,Sat Nov 28 22:16:50 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810712729718791,0.006190851248122173
1332810793180532736,Sat Nov 28 22:17:10 +0000 2020,-34.6086,-58.4215,CarlosRon17,0,0,acaba publicar foto buenos aires argentina,325,https://twitter.com/CarlosRon17/status/1332810793180532736,0.4203265038157213
1332810865456898048,Sat Nov 28 22:17:27 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810865456898048,0.006190851248122173
1332810993081126912,Sat Nov 28 22:17:57 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332810993081126912,0.006190851248122173
1332811004703612933,Sat Nov 28 22:18:00 +0000 2020,-34.57508393,-58.57456495,DanaAgopian,0,0,acaba publicar foto billinghurst,1275,https://twitter.com/DanaAgopian/status/1332811004703612933,0.913188270282523
1332811077277659144,Sat Nov 28 22:18:17 +0000 2020,-34.6675,-58.368611,DavilaTomi,0,0,lindo volver cancha despues ocho meses futbol tiempo pandemia victoria,11317,https://twitter.com/DavilaTomi/status/1332811077277659144,0.8960123733239408
1332811139051347968,Sat Nov 28 22:18:32 +0000 2020,-34.6089,-58.4397,PatitoMansilla,0,0,empedocleta ciudad autonoma buenos aires,354,https://twitter.com/PatitoMansilla/status/1332811139051347968,0.948170499181545
1332811146848579586,Sat Nov 28 22:18:34 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332811146848579586,0.006190851248122173
1332811152301170689,Sat Nov 28 22:18:35 +0000 2020,-34.6674,-58.3685,FootballLineups,0,0,goals alcaraz,3837,https://twitter.com/FootballLineups/status/1332811152301170689,0.1307303314295854
1332811308048277511,Sat Nov 28 22:19:12 +0000 2020,-34.6089,-58.4397,kokitoslindos,0,0,cartita benji san nicolas ciudad autonoma buenos aires,280,https://twitter.com/kokitoslindos/status/1332811308048277511,0.9366692285288333
1332811354198200322,Sat Nov 28 22:19:23 +0000 2020,-34.65250184,-58.55606458,Maxunho,0,0,pedi pasta dental fabrica llevando mas descuento ramos mejia buenos aires argen,509,https://twitter.com/Maxunho/status/1332811354198200322,0.16454596598577445
1332812148418899968,Sat Nov 28 22:22:33 +0000 2020,-34.6086,-58.4215,ctluzdivina,0,0,acaba publicar foto buenos aires argentina,45,https://twitter.com/ctluzdivina/status/1332812148418899968,0.4203265038157213
1332812422353199111,Sat Nov 28 22:23:38 +0000 2020,-34.69564081,-58.46271515,Leobech11,0,0,gusto dimos hoy gracias generosidad gran humildad nro grandes,396,https://twitter.com/Leobech11/status/1332812422353199111,0.615123470060179
1332813103822643203,Sat Nov 28 22:26:21 +0000 2020,-34.6089,-58.4397,PabloSCosentino,0,0,acaba publicar foto ciudad autonoma buenos aires,376,https://twitter.com/PabloSCosentino/status/1332813103822643203,0.8282073218924192
1332813495314898952,Sat Nov 28 22:27:54 +0000 2020,-34.6089,-58.4397,Julijusg,0,0,creando contenido bebi ciudad autonoma buenos aires,14558,https://twitter.com/Julijusg/status/1332813495314898952,0.8941964573448355
1332814549846695938,Sat Nov 28 22:32:05 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332814549846695938,0.006190851248122173
1332814775340969985,Sat Nov 28 22:32:59 +0000 2020,-34.58818,-58.3986,btvbuegayarg,0,0,buegay travel vacations,834,https://twitter.com/btvbuegayarg/status/1332814775340969985,0.006190851248122173
1332814867099738112,Sat Nov 28 22:33:21 +0000 2020,-34.6089,-58.4397,Azamadictos,0,0,acaba publicar foto ciudad autonoma buenos aires,3445,https://twitter.com/Azamadictos/status/1332814867099738112,0.8282073218924192
1332815209233321990,Sat Nov 28 22:34:43 +0000 2020,-34.65250184,-58.55606458,Maxunho,0,0,limpiador organico concentrado fabrica trae litro rinde litros diluido sirve limpieza vari,509,https://twitter.com/Maxunho/status/1332815209233321990,0.13698360581544514
1332816050488889344,Sat Nov 28 22:38:03 +0000 2020,-34.59289125,-58.4886364,CamGiannuzzi,0,0,queria foto cielo agronomia distrito federal argentina,840,https://twitter.com/CamGiannuzzi/status/1332816050488889344,0.6556582852788814
1332816454505394178,Sat Nov 28 22:39:39 +0000 2020,-34.6089,-58.4397,MayraCuellarA,0,0,ciudad autonoma buenos aires,187,https://twitter.com/MayraCuellarA/status/1332816454505394178,0.948170499181545
1332816578732306438,Sat Nov 28 22:40:09 +0000 2020,-34.6086,-58.4215,ntlx10,0,0,view window buenos aires argentina,29,https://twitter.com/ntlx10/status/1332816578732306438,0.2999427374666672
1332816586210729984,Sat Nov 28 22:40:11 +0000 2020,-34.65250184,-58.55606458,gtisso1,0,0,acaba publicar video ramos mejia buenos aires argentina,390,https://twitter.com/gtisso1/status/1332816586210729984,0.1764415004545082
1332816742788308998,Sat Nov 28 22:40:48 +0000 2020,-34.6218,-58.3714,aniano1,0,0,,408,https://twitter.com/aniano1/status/1332816742788308998,0.32823650481604266
1332817022376419334,Sat Nov 28 22:41:55 +0000 2020,-34.615954,-58.440695,LicSiciliano,0,0,acaba publicar foto caballito buenos aires,564,https://twitter.com/LicSiciliano/status/1332817022376419334,0.4203265038157213
1332817146519367682,Sat Nov 28 22:42:24 +0000 2020,-37.71859033,-59.0625,AndreOyadomari,0,0,acaba publicar foto andrea oyadomari terapia,295,https://twitter.com/AndreOyadomari/status/1332817146519367682,0.21764163518207782
1332817899246002177,Sat Nov 28 22:45:24 +0000 2020,-37.71859033,-59.0625,AndreOyadomari,0,0,acaba publicar video andrea oyadomari terapia,295,https://twitter.com/AndreOyadomari/status/1332817899246002177,0.11871116640539817
1332817994158845954,Sat Nov 28 22:45:47 +0000 2020,-34.6086,-58.4215,Azamadictos,0,0,acaba publicar video buenos aires argentina,3445,https://twitter.com/Azamadictos/status/1332817994158845954,0.19758067199940238
1332818029152006148,Sat Nov 28 22:45:55 +0000 2020,-34.66666667,-58.35,silvinasoria7,0,0,dicen terrible entonces hice set fotos videos partido,26538,https://twitter.com/silvinasoria7/status/1332818029152006148,0.29170616002550387
1332818625615589376,Sat Nov 28 22:48:17 +0000 2020,-34.66666667,-58.35,silvinasoria7,0,0,partido avellaneda,26538,https://twitter.com/silvinasoria7/status/1332818625615589376,0.46150460351808936
1332818749720846339,Sat Nov 28 22:48:47 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332818749720846339,0.8775165171970559
1332818846168870912,Sat Nov 28 22:49:10 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332818846168870912,0.8775165171970559
1332819124985098240,Sat Nov 28 22:50:16 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332819124985098240,0.8775165171970559
1332819322788478976,Sat Nov 28 22:51:03 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332819322788478976,0.8775165171970559
1332819602951327745,Sat Nov 28 22:52:10 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332819602951327745,0.8775165171970559
1332819634895122434,Sat Nov 28 22:52:18 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332819634895122434,0.8775165171970559
1332819734681710592,Sat Nov 28 22:52:41 +0000 2020,-34.5986,-58.4678,ElGranZarpazo,0,0,colomboo baterista egz,743,https://twitter.com/ElGranZarpazo/status/1332819734681710592,0.14110933967303915
1332819777614729218,Sat Nov 28 22:52:52 +0000 2020,-34.67781372,-58.34144635,AldiSaladino,0,0,horacio lechuga ruiz tipo mas bueno mundo avellaneda,572,https://twitter.com/AldiSaladino/status/1332819777614729218,0.40516773785326354
1332819918505586688,Sat Nov 28 22:53:25 +0000 2020,-33.6706,-59.6828,RamiroCoitino,0,0,hace lugar lindo san pedro buenos aires,335,https://twitter.com/RamiroCoitino/status/1332819918505586688,0.9566832562262052
1332819927636586501,Sat Nov 28 22:53:28 +0000 2020,-34.6089,-58.4397,hernancalafa87,0,0,extrano amo sos entero ciudad autonoma buenos aires,65,https://twitter.com/hernancalafa87/status/1332819927636586501,0.8775165171970559
1332820003104710657,Sat Nov 28 22:53:45 +0000 2020,-34.6089,-58.4397,AilatanMyopic,0,0,acaba publicar foto ciudad autonoma buenos aires,485,https://twitter.com/AilatanMyopic/status/1332820003104710657,0.8282073218924192
1332820302804475907,Sat Nov 28 22:54:57 +0000 2020,-34.6167,-58.5,gonzasebajuarez,0,0,vida final particular monte castro distrito federal arge,45,https://twitter.com/gonzasebajuarez/status/1332820302804475907,0.6117962670668585
1332820509029855232,Sat Nov 28 22:55:46 +0000 2020,-34.66666667,-58.35,silvinasoria7,0,0,colegiala partido avellaneda,26539,https://twitter.com/silvinasoria7/status/1332820509029855232,0.8135894776581145
1332820514457477121,Sat Nov 28 22:55:47 +0000 2020,-34.6089,-58.4397,naatt87,0,0,garbanzos japonesricos crocantes saludables ciudad autonoma buenos aires,547,https://twitter.com/naatt87/status/1332820514457477121,0.9764132251617106
1332820630090240000,Sat Nov 28 22:56:15 +0000 2020,-34.5714259,-58.42681646,AzuajeMario,0,0,fffffing friends campo argentino polo,718,https://twitter.com/AzuajeMario/status/1332820630090240000,0.9763728141099525
1332820695034826755,Sat Nov 28 22:56:30 +0000 2020,-34.6089,-58.4397,MAGCaparroz,0,0,tarde tormentaa ojos,712,https://twitter.com/MAGCaparroz/status/1332820695034826755,0.5145655699856091
1332821298368696323,Sat Nov 28 22:58:54 +0000 2020,-34.6953,-58.3317,marce19785,0,0,acaba publicar foto villa dominico,33,https://twitter.com/marce19785/status/1332821298368696323,0.06985819236920689
1332821368837124097,Sat Nov 28 22:59:11 +0000 2020,-34.6089,-58.4397,andrekraw,0,0,ciudad autonoma buenos aires,189,https://twitter.com/andrekraw/status/1332821368837124097,0.948170499181545
1332821769393238024,Sat Nov 28 23:00:47 +0000 2020,-34.603333,-58.381667,lluviaBuenosAir,0,0,intensidad area,251,https://twitter.com/lluviaBuenosAir/status/1332821769393238024,0.7069676758123833
1332821842520911872,Sat Nov 28 23:01:04 +0000 2020,-34.7143,-58.5791,VADDany,0,0,primera semana clases presenciales gracias alumnas momentos amor extranaba compartir bai,376,https://twitter.com/VADDany/status/1332821842520911872,0.2781946853678759
1332822067553726466,Sat Nov 28 23:01:58 +0000 2020,-34.6345,-58.3594,Kikedor,0,0,boca boca buenos aires argentina,491,https://twitter.com/Kikedor/status/1332822067553726466,0.7098210198198532
1332822655846678529,Sat Nov 28 23:04:18 +0000 2020,-34.60074584,-58.51828159,GianniYapura,0,0,nadie capaz matarte alma qepd segurola habana,751,https://twitter.com/GianniYapura/status/1332822655846678529,0.2873906655761021
1332822704559427586,Sat Nov 28 23:04:30 +0000 2020,-34.6089,-58.4397,diuckodigital,0,0,acaba publicar foto ciudad autonoma buenos aires,515,https://twitter.com/diuckodigital/status/1332822704559427586,0.8282073218924192
1332822772075155457,Sat Nov 28 23:04:46 +0000 2020,-34.5810589,-58.44357228,fabitaaraujo,0,0,anillos oro rosa brillantes negros oro amarillo blanco brillantes blancos,8314,https://twitter.com/fabitaaraujo/status/1332822772075155457,0.8206126211679189
1332822845114765312,Sat Nov 28 23:05:03 +0000 2020,-34.59806156,-58.56500387,Edith_Aguiar,0,0,acaba publicar foto partido tres febrero,1174,https://twitter.com/Edith_Aguiar/status/1332822845114765312,0.3739109512493029
1332823095745327106,Sat Nov 28 23:06:03 +0000 2020,-34.6333,-58.5,AlbertoOscarDi1,0,0,parece viene buen domingo villa luro distrito federal argentina,317,https://twitter.com/AlbertoOscarDi1/status/1332823095745327106,0.11101024043078216
1332823123939483656,Sat Nov 28 23:06:10 +0000 2020,-34.72826181,-58.40264052,javierlucchetta,0,0,acaba publicar foto escalada,135,https://twitter.com/javierlucchetta/status/1332823123939483656,0.46797150467904286
1332823145414324224,Sat Nov 28 23:06:15 +0000 2020,-34.6115,-58.3762,veronica_lely,0,0,despues tormenta monserrat distrito federal argentina,87,https://twitter.com/veronica_lely/status/1332823145414324224,0.4880368161134896
1332823340596170752,Sat Nov 28 23:07:01 +0000 2020,-34.6086,-58.4215,Azamadictos,0,0,acaba publicar foto buenos aires argentina,3446,https://twitter.com/Azamadictos/status/1332823340596170752,0.4203265038157213
1332823628065468418,Sat Nov 28 23:08:10 +0000 2020,-34.704628,-58.415825,La_PlanteRita,0,0,acaba publicar foto lanus argentina,2,https://twitter.com/La_PlanteRita/status/1332823628065468418,0.4203265038157213
1332823680141852672,Sat Nov 28 23:08:22 +0000 2020,-34.6089,-58.4397,diuckodigital,0,0,acaba publicar foto ciudad autonoma buenos aires,515,https://twitter.com/diuckodigital/status/1332823680141852672,0.8282073218924192
1332823686865448961,Sat Nov 28 23:08:24 +0000 2020,-34.6089,-58.4397,AndreCamacho_ok,0,0,acaba publicar foto ciudad autonoma buenos aires,93195,https://twitter.com/AndreCamacho_ok/status/1332823686865448961,0.8282073218924192
1332823996937760770,Sat Nov 28 23:09:38 +0000 2020,-34.5815,-58.42,Juliii_BMT,0,0,amigos vida amo palermo,362,https://twitter.com/Juliii_BMT/status/1332823996937760770,0.7930955745967108
1332824130668924928,Sat Nov 28 23:10:10 +0000 2020,-34.31835356,-58.76638458,labellavida2011,0,0,despues tormenta naturaleza muestra explendor bella vida apartamentos escobar,602,https://twitter.com/labellavida2011/status/1332824130668924928,0.9856013382641114
1332824470847893506,Sat Nov 28 23:11:31 +0000 2020,-34.6089,-58.4397,cecybazza,0,0,ciudad autonoma buenos aires,380,https://twitter.com/cecybazza/status/1332824470847893506,0.948170499181545
1332824488338018304,Sat Nov 28 23:11:35 +0000 2020,-37.8333,-58.25,RALLY_FEDERAL,0,0,acaba publicar foto balcarce buenos aires,1831,https://twitter.com/RALLY_FEDERAL/status/1332824488338018304,0.4203265038157213
1332824582294810629,Sat Nov 28 23:11:57 +0000 2020,-34.6086,-58.4215,fabianhbl3,0,0,feliz cumpleeee mami hermoso dia amo alma,73,https://twitter.com/fabianhbl3/status/1332824582294810629,0.7884286222732555
1332824652897546240,Sat Nov 28 23:12:14 +0000 2020,-34.60900307,-58.38938892,mabirojo,0,0,congreso nacion argentina,225,https://twitter.com/mabirojo/status/1332824652897546240,0.8761605825213641
1332824930489131011,Sat Nov 28 23:13:20 +0000 2020,-34.6953,-58.3317,eliancabj12,0,0,piensa mundo primero entendi hace tiempo nadie haria villa,9254,https://twitter.com/eliancabj12/status/1332824930489131011,0.10158888487658134
1332825138547535874,Sat Nov 28 23:14:10 +0000 2020,-34.5874,-58.3959,slytherisu,0,0,volvemos ebrios fines semana foto,304,https://twitter.com/slytherisu/status/1332825138547535874,0.7607429494188371
1332825171070230533,Sat Nov 28 23:14:18 +0000 2020,-34.6085,-58.37344,marce_churches,0,0,acaba publicar foto bahia grande nordelta,497,https://twitter.com/marce_churches/status/1332825171070230533,0.9220912961120614
1332825298736467970,Sat Nov 28 23:14:48 +0000 2020,-34.633914,-60.4670568,cangrejoalejo,0,0,viste golosina preferida maneja precio dolar gracias cangre house,103,https://twitter.com/cangrejoalejo/status/1332825298736467970,0.7902813760101713
1332825499761041410,Sat Nov 28 23:15:36 +0000 2020,-34.615954,-58.440695,lostribuneros,0,0,comunicaciones racing primera femenino ganan academicas,3524,https://twitter.com/lostribuneros/status/1332825499761041410,0.10321434616369192
1332825642535165955,Sat Nov 28 23:16:10 +0000 2020,-34.67304942,-58.59366142,naza_sochan,0,0,villa luzuriaga buenos aires argentina,459,https://twitter.com/naza_sochan/status/1332825642535165955,0.5445083496337721
1332825683664515072,Sat Nov 28 23:16:20 +0000 2020,-34.632187,-58.408623,alexistango,0,0,acaba publicar foto home estudio poxy records,768,https://twitter.com/alexistango/status/1332825683664515072,0.06637416879849611
1332826821285605377,Sat Nov 28 23:20:51 +0000 2020,-34.6085,-58.37344,santikre,0,0,barrio privado altos podesta,539,https://twitter.com/santikre/status/1332826821285605377,0.8691745468838601
1332826919319052288,Sat Nov 28 23:21:14 +0000 2020,-34.06109,-60.10234,PrimiciasArre,0,0,acaba publicar foto arrecifes argentina,1077,https://twitter.com/PrimiciasArre/status/1332826919319052288,0.4203265038157213
1332827838282608642,Sat Nov 28 23:24:54 +0000 2020,-34.6089,-58.4397,MARIANOPASSA63,0,0,soretes pumas homenajeando lomu hoy ciudad autonoma buenos aires,101,https://twitter.com/MARIANOPASSA63/status/1332827838282608642,0.8835015267024341
1332827921124384769,Sat Nov 28 23:25:13 +0000 2020,-34.5698237,-58.44558037,MLSeventos,0,0,evento privado viviendo musicalizacion momentos unicos terraza,1055,https://twitter.com/MLSeventos/status/1332827921124384769,0.8051305983140439
1332828082764451841,Sat Nov 28 23:25:52 +0000 2020,-34.29577,-60.26197,NaiNep1,0,0,amando fuerte salto buenos aires,546,https://twitter.com/NaiNep1/status/1332828082764451841,0.5832085603742492
1332828298703990786,Sat Nov 28 23:26:43 +0000 2020,-34.5539475,-58.4498937,Bonalingerie,0,0,disponible camisolin emma rosa cuotas intereses,385,https://twitter.com/Bonalingerie/status/1332828298703990786,0.16949242995507868
1332828310389153793,Sat Nov 28 23:26:46 +0000 2020,-34.6636895,-58.5185801,TecnicaGama,0,0,nuevo ingreso original deutz solenoides tecnica gama,70,https://twitter.com/TecnicaGama/status/1332828310389153793,0.2867873978160326
1332828432892391424,Sat Nov 28 23:27:15 +0000 2020,-34.58206,-58.41292,nrg_deportes,0,0,gym sport corner palermol local sport corner,454,https://twitter.com/nrg_deportes/status/1332828432892391424,0.10914630361517673
1332828537057927169,Sat Nov 28 23:27:40 +0000 2020,-34.5539475,-58.4498937,Bonalingerie,0,0,new arrivals camisolin emma rosa bona lingerie,385,https://twitter.com/Bonalingerie/status/1332828537057927169,0.07978870598951619
1332828865287360513,Sat Nov 28 23:28:58 +0000 2020,-34.52541601,-58.57921122,yamilajennifer,0,0,acaba publicar video jose leon suarez buenos aires argentina,23,https://twitter.com/yamilajennifer/status/1332828865287360513,0.19758067199940238
1332829412962820098,Sat Nov 28 23:31:09 +0000 2020,-36.00848821,-59.09613391,AnitaMagnarelli,0,0,tiempo corre flores,264,https://twitter.com/AnitaMagnarelli/status/1332829412962820098,0.8370001143847178
1332829476938506240,Sat Nov 28 23:31:24 +0000 2020,-35.08905623,-58.65905171,milisanpolo,0,0,Buena gente cabalgata mate mejor dia lluvia puesto viejo estancia polo club,731,https://twitter.com/milisanpolo/status/1332829476938506240,0.9342806444486308
1332829517807710208,Sat Nov 28 23:31:34 +0000 2020,-34.75,-58.5833,MartinMac77,0,0,gregorio laferrere buenos aires,17,https://twitter.com/MartinMac77/status/1332829517807710208,0.9214405008191036
1332829546660327425,Sat Nov 28 23:31:41 +0000 2020,-34.6089,-58.4397,alantitann,0,0,lomo cerdo titanezca caipirinha titanezca lomo cerdo miel aceitunas queso sardo rucula cebolla,289,https://twitter.com/alantitann/status/1332829546660327425,0.6700177533878043
1332829801149771776,Sat Nov 28 23:32:42 +0000 2020,-34.61623956,-58.42825115,sergilemos,0,0,caballito ciudad autonoma buenos aires,708,https://twitter.com/sergilemos/status/1332829801149771776,0.948170499181545
1332830200468369409,Sat Nov 28 23:34:17 +0000 2020,-34.6089,-58.4397,Astrolenguaje,0,0,hace click foto seguime compartila,147,https://twitter.com/Astrolenguaje/status/1332830200468369409,0.027539124354500243
1332830555507929089,Sat Nov 28 23:35:41 +0000 2020,-34.57769,-58.4116,bellaitaliaba,0,0,panettone aqui vamos ultimando detalles elaboramos fruta confitada fritos secos,250,https://twitter.com/bellaitaliaba/status/1332830555507929089,0.990013644191482
1332830955099344897,Sat Nov 28 23:37:17 +0000 2020,-34.6060318,-58.36611424,Lottiejonas,0,0,mother,738,https://twitter.com/Lottiejonas/status/1332830955099344897,0.541333260777616
1332830972350382081,Sat Nov 28 23:37:21 +0000 2020,-34.6247,-58.3829,Alecelular,0,0,dia cuarentena capitulo hoy saldra hombre lobo constitucion distrito federal argentina,39,https://twitter.com/Alecelular/status/1332830972350382081,0.26234508024847125
1332831643971641345,Sat Nov 28 23:40:01 +0000 2020,-34.05,-60.1167,News_965,0,0,acaba publicar foto ciudad arrecifes,2438,https://twitter.com/News_965/status/1332831643971641345,0.6424257870848143
1332831652251377665,Sat Nov 28 23:40:03 +0000 2020,-34.61261261,-58.43186755,mnsaldivar,0,0,ustedes chicos vez gobierno democratico dio orden neutralizar aniquilar reducir,205423,https://twitter.com/mnsaldivar/status/1332831652251377665,0.27479442744374966
1332831676322500608,Sat Nov 28 23:40:09 +0000 2020,-34.63562813,-58.36475551,ccontre88437774,0,0,cashllesitas buenos aires bombonera buenos aires argentina,121,https://twitter.com/ccontre88437774/status/1332831676322500608,0.944915234682253
1332831902588289025,Sat Nov 28 23:41:03 +0000 2020,-34.6089,-58.4397,TiendaPsi,0,0,acaba publicar foto ciudad autonoma buenos aires,1366,https://twitter.com/TiendaPsi/status/1332831902588289025,0.8282073218924192
1332832009555685381,Sat Nov 28 23:41:28 +0000 2020,-34.58879,-58.43201,MatiasMchef,0,0,gusta vajilla uso adios descartables voy extranar fuego sabor,2111,https://twitter.com/MatiasMchef/status/1332832009555685381,0.4872270566822181
1332832181538889728,Sat Nov 28 23:42:09 +0000 2020,-34.6089,-58.4397,PPekadores,0,0,berry rock live streaming excelente sonido imagen alta banda rock amp roll ahi ciudad autonoma,145,https://twitter.com/PPekadores/status/1332832181538889728,0.5421752996395521
1332832374057439233,Sat Nov 28 23:42:55 +0000 2020,-34.63270639,-58.54732248,MaatyEspinosa,0,0,plaza artilleros,5316,https://twitter.com/MaatyEspinosa/status/1332832374057439233,0.8983279216727675
1332832815881342979,Sat Nov 28 23:44:40 +0000 2020,-34.6086,-58.4215,AlejandraBegam,0,0,puesta sol ardiente beso sol noche buenos aires arge,59,https://twitter.com/AlejandraBegam/status/1332832815881342979,0.936019297221351
1332833225119592449,Sat Nov 28 23:46:18 +0000 2020,-34.64596936,-58.38316769,msuescun,0,0,acaba publicar foto barracas distrito federal argentina,109,https://twitter.com/msuescun/status/1332833225119592449,0.7676682792021753
1332833627751723008,Sat Nov 28 23:47:54 +0000 2020,-34.60324139,-58.38328022,ccontre88437774,0,0,rinconcitos buenos aires bombonera,121,https://twitter.com/ccontre88437774/status/1332833627751723008,0.9875651023457346
1332833846744801281,Sat Nov 28 23:48:46 +0000 2020,-33.76871,-60.09333,News_965,0,0,acaba publicar foto perez millan buenos aires argentina,2438,https://twitter.com/News_965/status/1332833846744801281,0.03612320577473255
1332834004463198210,Sat Nov 28 23:49:24 +0000 2020,-34.60869841,-58.44039202,pablocomelli,0,0,deje buscar ser feliz mire interior felicidad ahi mas sencillo,10011,https://twitter.com/pablocomelli/status/1332834004463198210,0.6530920593060356
1332834583914704897,Sat Nov 28 23:51:42 +0000 2020,-34.6030759,-58.4188175,eutoniaymetodo,0,0,acaba publicar foto casa,120,https://twitter.com/eutoniaymetodo/status/1332834583914704897,0.47285895343860146
1332834666693484545,Sat Nov 28 23:52:02 +0000 2020,-34.57333189,-58.41474652,sangarciacorre,0,0,acaba publicar foto parque febrero,47871,https://twitter.com/sangarciacorre/status/1332834666693484545,0.6099761667170508
1332834849766387712,Sat Nov 28 23:52:45 +0000 2020,-34.6675,-58.368611,futbolfl3,0,0,acaba publicar foto estadio presidente peron,27,https://twitter.com/futbolfl3/status/1332834849766387712,0.83722136007009
1332834887318036480,Sat Nov 28 23:52:54 +0000 2020,-34.6089,-58.4397,mfuentebuenaph,0,0,acaba publicar foto ciudad autonoma buenos aires,220,https://twitter.com/mfuentebuenaph/status/1332834887318036480,0.8282073218924192
1332835130356985858,Sat Nov 28 23:53:52 +0000 2020,-34.6089,-58.4397,iaragonzalez0,0,0,dia mas humedad ano ciudad autonoma buenos aires,665,https://twitter.com/iaragonzalez0/status/1332835130356985858,0.8056409597511538
1332835131808247811,Sat Nov 28 23:53:52 +0000 2020,-34.5977,-58.54703,arielfiocca,0,0,santos lugares,148,https://twitter.com/arielfiocca/status/1332835131808247811,0.9216759320578152
1332835171171766273,Sat Nov 28 23:54:02 +0000 2020,-34.6089,-58.4397,mfuentebuenaph,0,0,acaba publicar foto ciudad autonoma buenos aires,220,https://twitter.com/mfuentebuenaph/status/1332835171171766273,0.8282073218924192
1332835292210978817,Sat Nov 28 23:54:31 +0000 2020,-34.32613968,-58.8393093,iamwater67,0,0,wow dicen waterr favormpara inundaste calle loma verde escobar,674,https://twitter.com/iamwater67/status/1332835292210978817,0.2834308232852386
1332835404333117444,Sat Nov 28 23:54:57 +0000 2020,-34.5695534,-58.4497757,choyleefutarg,0,0,alumna mirandasiguiendo tradicion choy lee fut familia chan argentina shifu raul suarez,72,https://twitter.com/choyleefutarg/status/1332835404333117444,0.21066081348882876
1332835474583527431,Sat Nov 28 23:55:14 +0000 2020,-34.6,-58.4833,glch73,0,0,acaba publicar foto villa parque buenos aires argentina,3987,https://twitter.com/glch73/status/1332835474583527431,0.6463648665776676
1332835526441721857,Sat Nov 28 23:55:27 +0000 2020,-34.6089,-58.4397,mfuentebuenaph,0,0,acaba publicar foto ciudad autonoma buenos aires,220,https://twitter.com/mfuentebuenaph/status/1332835526441721857,0.8282073218924192
